event	time	node	configname	*.prio	acceleration	controllerAcceleration	distance	nodeId	posx	posy	relativeSpeed	speed
119	1.11	Highway.node[6].appl	BrakingNoGui		0.0	0.0	5.0	6	18.6901	242.45	0.0	13.89
665	1.21	Highway.node[6].appl	BrakingNoGui		0.0	0.0	5.0	6	20.0791	242.45	-1.79537e-06	13.89
1211	1.31	Highway.node[6].appl	BrakingNoGui		-0.000254305	-0.00165036	5.0	6	21.4681	242.45	-6.73476e-06	13.89
1757	1.41	Highway.node[6].appl	BrakingNoGui		-0.000506694	-0.00153961	5.0	6	22.8571	242.45	-9.71493e-06	13.8899
2303	1.51	Highway.node[6].appl	BrakingNoGui		-0.000723164	-0.00179719	5.0	6	24.2461	242.45	-9.36899e-06	13.8899
2849	1.61	Highway.node[6].appl	BrakingNoGui		-0.000863533	-0.00126546	5.0	6	25.6351	242.45	-7.88522e-06	13.8898
3395	1.71	Highway.node[6].appl	BrakingNoGui		-0.000928149	-0.00123175	5.0	6	27.024	242.45	-5.98226e-06	13.8897
3941	1.81	Highway.node[6].appl	BrakingNoGui		-0.000979559	-0.00120298	5.0	6	28.413	242.45	-2.25737e-06	13.8896
4487	1.91	Highway.node[6].appl	BrakingNoGui		-0.000962748	-0.000595915	5.0	6	29.802	242.45	2.98594e-06	13.8895
5041	2.01	Highway.node[6].appl	BrakingNoGui		-0.000873353	-0.000464857	5.0	6	31.1909	242.45	9.01378e-06	13.8894
5587	2.11	Highway.node[6].appl	BrakingNoGui		-0.000804205	-0.000504551	5.0	6	32.5799	242.45	1.44926e-05	13.8893
6133	2.21	Highway.node[6].appl	BrakingNoGui		-0.000680066	0.000116252	5.0	6	33.9688	242.45	1.73941e-05	13.8893
6679	2.31	Highway.node[6].appl	BrakingNoGui		-0.000541541	8.52839e-06	5.0	6	35.3577	242.45	1.69678e-05	13.8892
7225	2.41	Highway.node[6].appl	BrakingNoGui		-0.000481761	-0.000313938	5.0	6	36.7466	242.45	1.37094e-05	13.8892
7771	2.51	Highway.node[6].appl	BrakingNoGui		-0.000410262	6.43757e-05	5.0	6	38.1355	242.45	9.03215e-06	13.8891
8317	2.61	Highway.node[6].appl	BrakingNoGui		-0.00035938	-0.000271545	5.0	6	39.5245	242.45	3.38882e-06	13.8891
8863	2.71	Highway.node[6].appl	BrakingNoGui		-0.000315727	-1.33319e-06	5.0	6	40.9134	242.45	-1.98806e-06	13.889
9409	2.81	Highway.node[6].appl	BrakingNoGui		-0.000246649	0.000164681	5.0	6	42.3023	242.45	-4.96057e-06	13.889
9955	2.91	Highway.node[6].appl	BrakingNoGui		-0.000196861	-0.000162881	5.0	6	43.6912	242.45	-6.97652e-06	13.889
10509	3.01	Highway.node[6].appl	BrakingNoGui		-0.000182936	-4.63405e-05	5.0	6	45.0801	242.45	-8.4623e-06	13.889
11055	3.11	Highway.node[6].appl	BrakingNoGui		-0.000134044	0.00014897	5.0	6	46.469	242.45	-8.88708e-06	13.889
11601	3.21	Highway.node[6].appl	BrakingNoGui		-0.000146904	-0.000421753	5.0	6	47.8579	242.45	-7.23214e-06	13.8889
12147	3.31	Highway.node[6].appl	BrakingNoGui		-0.000202785	-0.000388469	5.0	6	49.2467	242.45	-4.92021e-06	13.8889
12693	3.41	Highway.node[6].appl	BrakingNoGui		-0.000214913	-0.000197995	5.0	6	50.6356	242.45	-2.45324e-06	13.8889
13239	3.51	Highway.node[6].appl	BrakingNoGui		-0.000187405	2.80879e-06	5.0	6	52.0245	242.45	-3.17939e-07	13.8889
13785	3.61	Highway.node[6].appl	BrakingNoGui		-0.000130659	0.00017753	5.0	6	53.4134	242.45	1.24924e-06	13.8889
14331	3.71	Highway.node[6].appl	BrakingNoGui		-5.82126e-05	0.000301694	5.0	6	54.8023	242.45	2.16748e-06	13.8889
14877	3.81	Highway.node[6].appl	BrakingNoGui		1.58536e-05	0.000362324	5.0	6	56.1912	242.45	2.46587e-06	13.8889
15423	3.91	Highway.node[6].appl	BrakingNoGui		7.92294e-05	0.000358426	5.0	6	57.5801	242.45	2.25098e-06	13.8889
15977	4.01	Highway.node[6].appl	BrakingNoGui		0.000123052	0.000299285	5.0	6	58.969	242.45	1.67248e-06	13.8889
16523	4.11	Highway.node[6].appl	BrakingNoGui		0.000142808	0.000201579	5.0	6	60.3578	242.45	8.90676e-07	13.8889
17069	4.21	Highway.node[6].appl	BrakingNoGui		0.000138429	8.57342e-05	5.0	6	61.7467	242.45	5.05283e-08	13.8889
17615	4.31	Highway.node[6].appl	BrakingNoGui		0.000113679	-2.77931e-05	5.0	6	63.1356	242.45	-7.35399e-07	13.8889
18161	4.41	Highway.node[6].appl	BrakingNoGui		7.50239e-05	-0.000121733	5.0	6	64.5245	242.45	-1.39438e-06	13.8889
18707	4.51	Highway.node[6].appl	BrakingNoGui		3.02389e-05	-0.000184263	5.0	6	65.9134	242.45	-1.8925e-06	13.8889
19253	4.61	Highway.node[6].appl	BrakingNoGui		-1.29974e-05	-0.000210106	5.0	6	67.3023	242.45	-2.2273e-06	13.8889
19799	4.71	Highway.node[6].appl	BrakingNoGui		-4.82966e-05	-0.000200444	5.0	6	68.6912	242.45	-2.41709e-06	13.8889
20345	4.81	Highway.node[6].appl	BrakingNoGui		-7.1384e-05	-0.00016183	5.0	6	70.0801	242.45	-2.48959e-06	13.8889
20891	4.91	Highway.node[6].appl	BrakingNoGui		-8.04763e-05	-0.000104417	5.0	6	71.469	242.45	-2.47236e-06	13.8889
21446	5.01	Highway.node[6].appl	BrakingNoGui		-7.62139e-05	-3.98607e-05	5.0	6	72.8579	242.45	-2.38651e-06	13.8889
21992	5.11	Highway.node[6].appl	BrakingNoGui		-0.64874	-6.92358	4.99996	6	74.2464	242.45	-0.0023277	13.8692
22538	5.21	Highway.node[6].appl	BrakingNoGui		-2.08259	-8.84268	4.99941	6	75.6273	242.45	-0.0081305	13.7242
23084	5.31	Highway.node[6].appl	BrakingNoGui		-3.37123	-9.37661	4.99843	6	76.9867	242.45	-0.0108526	13.4437
23630	5.41	Highway.node[6].appl	BrakingNoGui		-4.49176	-9.63714	4.99732	6	78.312	242.45	-0.0110718	13.0434
24176	5.51	Highway.node[6].appl	BrakingNoGui		-5.42835	-9.65132	4.99629	6	79.592	242.45	-0.00918578	12.5412
24722	5.61	Highway.node[6].appl	BrakingNoGui		-6.17356	-9.45909	4.99553	6	80.8174	242.45	-0.00573234	11.9558
25268	5.71	Highway.node[6].appl	BrakingNoGui		-6.7309	-9.11898	4.99517	6	81.981	242.45	-0.00139657	11.3064
25814	5.81	Highway.node[6].appl	BrakingNoGui		-7.1148	-8.6957	4.99525	6	83.0772	242.45	0.00309509	10.611
26360	5.91	Highway.node[6].appl	BrakingNoGui		-7.34908	-8.25459	4.99577	6	84.1022	242.45	0.0070758	9.8857
26914	6.01	Highway.node[6].appl	BrakingNoGui		-7.46443	-7.85348	4.99663	6	85.0538	242.45	0.0100214	9.14377
27460	6.11	Highway.node[6].appl	BrakingNoGui		-7.49484	-7.53458	4.99772	6	85.9307	242.45	0.0116087	8.39524
28006	6.21	Highway.node[6].appl	BrakingNoGui		-7.47398	-7.3239	4.9989	6	86.7328	242.45	0.0117357	7.64673
28552	6.31	Highway.node[6].appl	BrakingNoGui		-7.43214	-7.22992	5.00003	6	87.4602	242.45	0.0105094	6.90166
29098	6.41	Highway.node[6].appl	BrakingNoGui		-7.39378	-7.24534	5.00097	6	88.1133	242.45	0.00820832	6.16071
29644	6.51	Highway.node[6].appl	BrakingNoGui		-7.37616	-7.35076	5.00165	6	88.6924	242.45	0.0052264	5.42254
30190	6.61	Highway.node[6].appl	BrakingNoGui		-7.38882	-7.5187	5.00201	6	89.1978	242.45	0.00200668	4.68448
30736	6.71	Highway.node[6].appl	BrakingNoGui		-7.43417	-7.7185	5.00206	6	89.6292	242.45	-0.00102247	3.94333
31282	6.81	Highway.node[6].appl	BrakingNoGui		-7.50859	-7.92059	5.00182	6	89.9863	242.45	-0.00350262	3.19599
31828	6.91	Highway.node[6].appl	BrakingNoGui		-7.60421	-8.09974	5.00138	6	90.2681	242.45	-0.00518511	2.43995
32382	7.01	Highway.node[6].appl	BrakingNoGui		-7.71074	-8.23764	5.00082	6	90.4739	242.45	-0.00595068	1.67367
32928	7.11	Highway.node[6].appl	BrakingNoGui		-7.81733	-8.32403	5.00022	6	90.6025	242.45	-0.00581092	0.896654
33474	7.21	Highway.node[6].appl	BrakingNoGui		-7.91418	-8.35659	4.99968	6	90.6529	242.45	-0.00489221	0.109453
34020	7.31	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	0.0	0.0
34566	7.41	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	0.0	0.0
35112	7.51	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	0.0	0.0
35658	7.61	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	0.0	0.0
36204	7.71	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	0.0	0.0
36750	7.81	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	0.0	0.0
37296	7.91	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	0.0	0.0
37850	8.01	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	0.0	0.0
38396	8.11	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	0.0	0.0
38942	8.21	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	0.0	0.0
39488	8.31	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	0.0	0.0
40034	8.41	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	0.0	0.0
40580	8.51	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	0.0	0.0
41126	8.61	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	3.03754e-06	0.0
41672	8.71	Highway.node[6].appl	BrakingNoGui		0.0	0.0	4.99961	6	90.6537	242.45	7.75265e-05	0.0
42218	8.81	Highway.node[6].appl	BrakingNoGui		0.0	0.000123778	4.99963	6	90.6537	242.45	0.000245342	0.0
42764	8.91	Highway.node[6].appl	BrakingNoGui		0.0	0.000698827	4.99966	6	90.6537	242.45	0.0004918	0.0
43318	9.01	Highway.node[6].appl	BrakingNoGui		0.0	0.00137984	4.99973	6	90.6537	242.45	0.000795968	0.0
43864	9.11	Highway.node[6].appl	BrakingNoGui		0.0	0.00215901	4.99982	6	90.6537	242.45	0.0011338	0.0
44410	9.21	Highway.node[6].appl	BrakingNoGui		0.0	0.00302524	4.99995	6	90.6537	242.45	0.00148118	0.0
44956	9.31	Highway.node[6].appl	BrakingNoGui		0.0	0.00396593	5.00012	6	90.6537	242.45	0.0018166	0.0
45502	9.41	Highway.node[6].appl	BrakingNoGui		0.0	0.00496866	5.00032	6	90.6537	242.45	0.00212312	0.0
46048	9.51	Highway.node[6].appl	BrakingNoGui		0.000807126	0.00581145	5.00054	6	90.6537	242.45	0.00235325	3.63626e-05
46594	9.61	Highway.node[6].appl	BrakingNoGui		0.0017197	0.00597459	5.00078	6	90.6537	242.45	0.00244294	0.000168286
47140	9.71	Highway.node[6].appl	BrakingNoGui		0.00243561	0.00550632	5.00103	6	90.6538	242.45	0.00240759	0.000381429
47686	9.81	Highway.node[6].appl	BrakingNoGui		0.00289099	0.00454984	5.00126	6	90.6538	242.45	0.00227679	0.000652282
48232	9.91	Highway.node[6].appl	BrakingNoGui		0.00306368	0.00329366	5.00148	6	90.6539	242.45	0.00208789	0.000953225
48786	10.01	Highway.node[6].appl	BrakingNoGui		0.00297083	0.00194131	5.00168	6	90.654	242.45	0.00188032	0.00125662
49332	10.11	Highway.node[6].appl	BrakingNoGui		0.00266173	0.000683063	5.00186	6	90.6542	242.45	0.0016904	0.00153837
49878	10.21	Highway.node[6].appl	BrakingNoGui		0.00220733	-0.000327066	5.00202	6	90.6543	242.45	0.00154722	0.0017806
50424	10.31	Highway.node[6].appl	BrakingNoGui		0.00168835	-0.000986834	5.00217	6	90.6545	242.45	0.00146991	0.00197317
50970	10.41	Highway.node[6].appl	BrakingNoGui		0.00118347	-0.00125245	5.00231	6	90.6547	242.45	0.00146652	0.00211399
51516	10.51	Highway.node[6].appl	BrakingNoGui		0.000759441	-0.00113708	5.00246	6	90.6549	242.45	0.0015344	0.00220825
52062	10.61	Highway.node[6].appl	BrakingNoGui		0.000463801	-0.000702069	5.00262	6	90.6552	242.45	0.00166186	0.00226681
52608	10.71	Highway.node[6].appl	BrakingNoGui		0.000321157	-4.29586e-05	5.0028	6	90.6554	242.45	0.00183074	0.00230407
53154	10.81	Highway.node[6].appl	BrakingNoGui		0.000332795	0.000726986	5.00299	6	90.6556	242.45	0.00201941	0.00233557
53700	10.91	Highway.node[6].appl	BrakingNoGui		0.000479406	0.00149367	5.0032	6	90.6559	242.45	0.00220586	0.00237584
54254	11.01	Highway.node[6].appl	BrakingNoGui		0.000726128	0.00215694	5.00343	6	90.6561	242.45	0.00237048	0.00243658
54800	11.11	Highway.node[6].appl	BrakingNoGui		0.00102898	0.00264187	5.00367	6	90.6563	242.45	0.00249809	0.00252544
55346	11.21	Highway.node[6].appl	BrakingNoGui		0.00134168	0.00290521	5.00393	6	90.6566	242.45	0.00257934	0.00264549
55892	11.31	Highway.node[6].appl	BrakingNoGui		0.00162193	0.00293732	5.00419	6	90.6569	242.45	0.00261106	0.00279535
56438	11.41	Highway.node[6].appl	BrakingNoGui		0.00183638	0.00275909	5.00445	6	90.6572	242.45	0.00259595	0.00296987
56984	11.51	Highway.node[6].appl	BrakingNoGui		0.00196388	0.0024157	5.00471	6	90.6575	242.45	0.00254154	0.00316119
57530	11.61	Highway.node[6].appl	BrakingNoGui		0.00199675	0.00196793	5.00496	6	90.6578	242.45	0.0024587	0.0033601
58076	11.71	Highway.node[6].appl	BrakingNoGui		0.00194011	0.00148238	5.0052	6	90.6581	242.45	0.00235989	0.00355732
58622	11.81	Highway.node[6].appl	BrakingNoGui		0.00180973	0.00102232	5.00543	6	90.6585	242.45	0.00225756	0.00374469
59168	11.91	Highway.node[6].appl	BrakingNoGui		0.00162873	0.000640017	5.00565	6	90.6589	242.45	0.00216256	0.00391604
59722	12.01	Highway.node[6].appl	BrakingNoGui		0.0014237	0.00037135	5.00586	6	90.6593	242.45	0.00208312	0.00406777
60268	12.11	Highway.node[6].appl	BrakingNoGui		0.00122093	0.000233284	5.00607	6	90.6597	242.45	0.00202415	0.00419892
60814	12.21	Highway.node[6].appl	BrakingNoGui		0.00104308	0.000223885	5.00627	6	90.6601	242.45	0.00198707	0.00431099
61360	12.31	Highway.node[6].appl	BrakingNoGui		0.000906702	0.000324882	5.00646	6	90.6606	242.45	0.00197006	0.00440744
61906	12.41	Highway.node[6].appl	BrakingNoGui		0.000820886	0.000505951	5.00666	6	90.661	242.45	0.00196871	0.00449298
62452	12.51	Highway.node[6].appl	BrakingNoGui		0.000786986	0.000730018	5.00686	6	90.6615	242.45	0.00197688	0.00457278
62998	12.61	Highway.node[6].appl	BrakingNoGui		0.000799383	0.000958784	5.00706	6	90.6619	242.45	0.00198761	0.00465179
63544	12.71	Highway.node[6].appl	BrakingNoGui		0.000847036	0.00115772	5.00726	6	90.6624	242.45	0.00199414	0.00473407
64090	12.81	Highway.node[6].appl	BrakingNoGui		0.000915548	0.00130005	5.00746	6	90.6629	242.45	0.00199066	0.00482237
64636	12.91	Highway.node[6].appl	BrakingNoGui		0.000989397	0.00136921	5.00765	6	90.6634	242.45	0.00197297	0.00491794
65190	13.01	Highway.node[6].appl	BrakingNoGui		0.00105406	0.00135976	5.00785	6	90.6639	242.45	0.00193877	0.00502049
65736	13.11	Highway.node[6].appl	BrakingNoGui		0.00109777	0.00127683	5.00804	6	90.6644	242.45	0.00188776	0.00512844
66282	13.21	Highway.node[6].appl	BrakingNoGui		0.00111267	0.00113416	5.00823	6	90.6649	242.45	0.00182145	0.00523923
66828	13.31	Highway.node[6].appl	BrakingNoGui		0.00109538	0.00095146	5.0084	6	90.6654	242.45	0.00174281	0.00534975
67374	13.41	Highway.node[6].appl	BrakingNoGui		0.00104692	0.000751191	5.00857	6	90.6659	242.45	0.00165576	0.00545683
67920	13.51	Highway.node[6].appl	BrakingNoGui		0.000972086	0.000555403	5.00874	6	90.6665	242.45	0.0015646	0.00555757
68466	13.61	Highway.node[6].appl	BrakingNoGui		0.000878397	0.000383104	5.00889	6	90.6671	242.45	0.0014735	0.00564974
69012	13.71	Highway.node[6].appl	BrakingNoGui		0.000774861	0.000248171	5.00903	6	90.6676	242.45	0.001386	0.00573193
69558	13.81	Highway.node[6].appl	BrakingNoGui		0.000670672	0.000158227	5.00917	6	90.6682	242.45	0.00130472	0.00580366
70104	13.91	Highway.node[6].appl	BrakingNoGui		0.000574037	0.000114379	5.00929	6	90.6688	242.45	0.00123115	0.00586534
70658	14.01	Highway.node[6].appl	BrakingNoGui		0.000491273	0.00011193	5.00941	6	90.6694	242.45	0.0011656	0.00591807
71204	14.11	Highway.node[6].appl	BrakingNoGui		0.000426241	0.000141562	5.00953	6	90.67	242.45	0.00110735	0.00596347
71750	14.21	Highway.node[6].appl	BrakingNoGui		0.00038014	0.000191014	5.00963	6	90.6706	242.45	0.00105482	0.00600341
72296	14.31	Highway.node[6].appl	BrakingNoGui		0.000351678	0.000247044	5.00974	6	90.6712	242.45	0.00100594	0.00603971
72842	14.41	Highway.node[6].appl	BrakingNoGui		0.000337528	0.000297157	5.00983	6	90.6718	242.45	0.000958367	0.00607399
73388	14.51	Highway.node[6].appl	BrakingNoGui		0.000332979	0.000331045	5.00993	6	90.6724	242.45	0.000909906	0.00610741
73934	14.61	Highway.node[6].appl	BrakingNoGui		0.000332691	0.000341697	5.01002	6	90.673	242.45	0.0008587	0.00614065
74480	14.71	Highway.node[6].appl	BrakingNoGui		0.000331444	0.000325848	5.0101	6	90.6736	242.45	0.000803456	0.00617384
75026	14.81	Highway.node[6].appl	BrakingNoGui		0.000324771	0.000283948	5.01018	6	90.6742	242.45	0.000743539	0.00620664
75572	14.91	Highway.node[6].appl	BrakingNoGui		0.000309443	0.000219747	5.01025	6	90.6749	242.45	0.000678992	0.00623832
76126	15.01	Highway.node[6].appl	BrakingNoGui		0.000283741	0.000139458	5.01031	6	90.6755	242.45	0.000610464	0.00626791
76672	15.11	Highway.node[6].appl	BrakingNoGui		0.000247492	5.0626e-05	5.01037	6	90.6761	242.45	0.000539075	0.00629435
77218	15.21	Highway.node[6].appl	BrakingNoGui		0.00020193	-3.88517e-05	5.01042	6	90.6767	242.45	0.000466249	0.00631665
77764	15.31	Highway.node[6].appl	BrakingNoGui		0.00014939	-0.000121781	5.01046	6	90.6774	242.45	0.000393513	0.00633399
78310	15.41	Highway.node[6].appl	BrakingNoGui		9.28896e-05	-0.000192505	5.0105	6	90.678	242.45	0.00032232	0.00634583
78856	15.51	Highway.node[6].appl	BrakingNoGui		3.56912e-05	-0.00024737	5.01053	6	90.6786	242.45	0.000253886	0.00635197
79402	15.61	Highway.node[6].appl	BrakingNoGui		-1.9126e-05	-0.000284977	5.01055	6	90.6793	242.45	0.000189087	0.0063525
79948	15.71	Highway.node[6].appl	BrakingNoGui		-6.9035e-05	-0.00030616	5.01057	6	90.6799	242.45	0.00012839	0.0063478
